timestamp,asset_id,motor_current_a,vibration_rms,bearing_temp_c,inlet_pressure_bar,flow_rate_l_min,valve_position_pct,sim_anomaly_flag
2024-01-01 00:16:00+00:00,pump-01,21.788676554714502,2.5557156467936215,50.95642911739071,4.951822187165328,104.6303039177907,59.553090564601895,0
2024-01-01 00:17:00+00:00,pump-01,22.11172107611179,2.4098544113908886,51.160471003254735,4.9933927121848765,103.80599159249262,59.36512143434182,0
2024-01-01 00:18:00+00:00,pump-01,22.156312202527538,2.483767986798567,49.8273921071097,4.977973535000016,105.00867372767101,59.49184155791771,0
2024-01-01 00:19:00+00:00,pump-01,22.66623707129848,2.3417339714573733,50.68823812340142,4.909789871199499,96.47288777855563,57.370143162255914,0
2024-01-01 00:20:00+00:00,pump-01,23.32920091769904,3.133100014022665,52.24029698685348,4.939241845129536,109.58042745550584,64.96078134297076,0
2024-01-01 00:21:00+00:00,pump-01,22.195160808095974,2.8162793537413133,51.18346027641512,4.970188437762601,106.34201935697253,62.66598316597626,0
2024-01-01 00:22:00+00:00,pump-01,23.430752033377715,3.3688142625812834,51.12167700212447,5.013158434596711,100.56600019985642,61.907218383858236,0
2024-01-01 00:23:00+00:00,pump-01,27.837132970260456,2.435901146104258,50.177383493628334,4.941870868715599,97.61208953718464,58.963607193136696,1
2024-01-01 00:24:00+00:00,pump-01,23.637838823756333,3.472659728519881,50.93720410785389,4.959885251737939,103.85568753660601,57.80716519275178,0
2024-01-01 00:25:00+00:00,pump-01,22.930191155995296,2.4717105815454747,51.93392140146528,5.038816267079936,124.88396474425392,60.22104820658744,0
2024-01-01 00:26:00+00:00,pump-01,23.520695408320424,3.697254307167481,51.96580185316712,4.879712886280229,113.64767874968456,61.088805815440516,0
2024-01-01 00:27:00+00:00,pump-01,22.402050468059933,11.202038989868523,57.66980835631698,5.095151266950605,109.97689938790647,62.08868133264283,1
2024-01-01 00:28:00+00:00,pump-01,23.13877739172949,3.4596182980915033,50.518098124564055,4.986084506471786,107.30838272659193,63.941947633579595,0
2024-01-01 00:29:00+00:00,pump-01,23.392723194642603,3.262187338311567,51.79895404628497,4.967095777277219,107.47758075739117,60.16245681680034,0
2024-01-01 00:30:00+00:00,pump-01,23.095115698704937,26.442192236354867,70.65963530719121,4.973944157874052,110.16989022712734,64.98033083415665,1
2024-01-01 00:31:00+00:00,pump-01,23.313472808707683,3.323329646356669,51.57211427988388,5.016884913056073,116.54743392952179,65.62402629138174,0
2024-01-01 00:32:00+00:00,pump-01,22.546945897575334,3.265902526368702,50.91762089138516,5.0161812693353784,107.31959061479333,59.02429606992689,0
2024-01-01 00:33:00+00:00,pump-01,23.440535004039464,2.8905295276839795,51.38277248845901,5.077039367354078,116.5759387517676,62.4743053505428,0
2024-01-01 00:34:00+00:00,pump-01,21.701968126039265,2.7389715111315507,50.76806106316102,5.00280325083914,106.23531047126333,59.21506153312948,0
2024-01-01 00:35:00+00:00,pump-01,23.322994661573045,2.207513267228376,51.70436227595793,4.676017350010931,76.3822024192543,61.83555100959466,1
2024-01-01 00:36:00+00:00,pump-01,24.160666632567466,3.4239220106705504,52.77080901228345,5.091316530194831,120.85013075518094,63.987019054459765,0
2024-01-01 00:37:00+00:00,pump-01,22.299409706269486,2.704310430451251,50.355179920435766,5.077369383349235,109.21990788866727,63.212937981880636,0
2024-01-01 00:38:00+00:00,pump-01,23.43327887104261,3.2974445340768863,51.42408071431644,5.050128278147409,104.81775881372164,61.38162130868411,0
2024-01-01 00:39:00+00:00,pump-01,23.9740116401367,3.660382026867896,52.80591946462351,5.051283082725714,120.32959978647872,63.841193566933505,0
2024-01-01 00:40:00+00:00,pump-01,23.536246514494035,2.8416828444415154,51.367312372244264,5.000338853723795,126.6600367682683,64.471064894031,0
2024-01-01 00:41:00+00:00,pump-01,23.2244101303139,2.984286226035236,50.61671525157203,4.879958167431853,110.74592876105257,63.00862113380107,0
2024-01-01 00:42:00+00:00,pump-01,23.977808172394756,2.651775771162969,50.783527248270715,4.93581227402835,113.96969758181665,64.51750912815632,0
2024-01-01 00:43:00+00:00,pump-01,23.41569224336387,2.629018395386529,51.98063605465656,5.012061308936712,111.71949781323791,59.382115782926995,0
2024-01-01 00:44:00+00:00,pump-01,23.694612960420862,2.6611606923620617,52.53618878503242,5.009465637934413,110.14612056787077,62.49388550232155,0
2024-01-01 00:45:00+00:00,pump-01,23.539327307722523,2.6686132755873726,51.896305823397384,4.684985132814466,72.5695490299109,60.81126270426356,1
2024-01-01 00:46:00+00:00,pump-01,24.125350319436397,3.169832300243456,52.00852617172298,4.988560641428313,116.99174395732345,62.734811057649864,0
2024-01-01 00:47:00+00:00,pump-01,23.933671377069942,2.962598973809116,53.28119520604789,5.096009813312811,123.19806243766396,64.25228730513714,0
2024-01-01 00:48:00+00:00,pump-01,23.181229712830064,26.875088283365308,72.11555969188899,5.047148170703061,117.26420225015515,59.188882310702326,1
2024-01-01 00:49:00+00:00,pump-01,23.737609213737322,2.574690617186612,52.10958115166558,4.916466534730829,114.016773505441,59.15773462328017,0
2024-01-01 00:50:00+00:00,pump-01,23.16055323831035,26.70244422316736,70.10694454827346,5.13289525791731,114.79450602284517,58.053391101373265,1
2024-01-01 00:51:00+00:00,pump-01,23.461719216734135,2.0445781670474172,52.038656146586,4.979612458044178,117.14034811863529,60.902088994655536,0
2024-01-01 00:52:00+00:00,pump-01,23.637508287124113,2.7849599275173595,52.531528180764354,5.06130820146536,118.61226735546205,62.983650931400284,0
2024-01-01 00:53:00+00:00,pump-01,23.395261661916663,3.1150229366688045,52.64263908886794,5.096599441767998,109.75704638736055,60.783911997848776,0
2024-01-01 00:54:00+00:00,pump-01,22.60445612619711,2.841783374546406,51.359546512416635,4.646446217350779,73.19643464357331,62.23440053465639,1
2024-01-01 00:55:00+00:00,pump-01,23.359898940934237,2.4747387848028133,52.125026229470414,4.992973865295074,111.68170068150908,60.279866853350285,0
2024-01-01 00:56:00+00:00,pump-01,24.281257127758625,2.735172681964618,53.33157259631413,5.04450629830439,116.29784624487705,65.8111934334566,0
2024-01-01 00:57:00+00:00,pump-01,28.988851392333515,3.25224789230238,52.041208780232324,4.980998373073583,105.78915953561126,62.156025640501724,1
2024-01-01 00:58:00+00:00,pump-01,23.579778811378308,3.0344207224150144,52.54132379250484,4.922509300452051,116.0315094067519,61.70248557584586,0
2024-01-01 00:59:00+00:00,pump-01,23.369466779480195,3.1185215619884885,51.89620904911922,5.011502540044758,112.77485677445729,59.84838035517181,0
2024-01-01 01:00:00+00:00,pump-01,24.95722278254793,27.0423701977403,71.57240610691393,4.975882361360534,126.04711775977971,65.25715900372317,1
2024-01-01 01:01:00+00:00,pump-01,24.550521752947425,3.6043518104382923,53.08941507686242,5.107154766014991,119.42061999022263,64.12101140631735,0
2024-01-01 01:02:00+00:00,pump-01,24.617435766272873,3.296246549153482,53.788936652564914,5.092174976139676,129.12966411551105,64.00324349272091,0
2024-01-01 01:03:00+00:00,pump-01,25.49820983468935,3.217173387489576,53.991785129445745,4.800783437123603,76.96533974393566,63.79665982477738,1
2024-01-01 01:04:00+00:00,pump-01,24.3090427990428,2.880325695605122,51.72785851980246,5.003938300537716,128.09933600583932,61.66806488422006,0
2024-01-01 01:05:00+00:00,pump-01,24.288490359408254,3.8115500723032887,54.18125597351377,5.083510571464123,124.89522922257824,61.203268707022,0
2024-01-01 01:06:00+00:00,pump-01,24.209481616482428,2.7516380446681845,52.69599392176141,5.041059868281313,123.06398466307346,64.32533125199386,0
2024-01-01 01:07:00+00:00,pump-01,31.708642872085402,3.303799055968712,53.228394697712694,5.033587032086526,116.3861945880463,58.74966913673811,1
2024-01-01 01:08:00+00:00,pump-01,24.44762259732447,2.7077949734652464,53.277829172500596,4.91811647824288,129.36123580494544,61.47042142973188,0
2024-01-01 01:09:00+00:00,pump-01,24.280506895225052,3.4411004286182454,52.65903874223457,5.087799749112558,120.65667217452588,62.774285899960766,0
2024-01-01 01:10:00+00:00,pump-01,23.926512726042517,2.419911301817357,53.80694940875143,4.597430975358127,79.20886813521966,64.99427538841495,1
2024-01-01 01:11:00+00:00,pump-01,24.435265525865606,13.958955366305455,57.531432684931076,5.062403882862633,125.51103072200031,64.93604981740499,1
2024-01-01 01:12:00+00:00,pump-01,24.112992599223734,3.022640859833931,53.28137778271336,4.962567276842316,126.85764752680146,60.23590801391276,0
2024-01-01 01:13:00+00:00,pump-01,24.449425235116763,27.560056810032915,72.15760422135607,4.9915703218863445,123.59317181565636,62.81405948042162,1
2024-01-01 01:14:00+00:00,pump-01,24.006011534424697,2.16778509508517,52.938056214148226,5.051757107364473,120.38865293676332,68.46743635573904,0
2024-01-01 01:15:00+00:00,pump-01,25.32132602893252,3.3626253339890773,53.77316409346101,5.084532873636173,128.17350492569847,64.20332279396227,0
2024-01-01 01:16:00+00:00,pump-01,23.682717529579545,2.711725745810183,52.2251700689733,5.084491303302936,121.74500158245576,65.32098478613433,0
2024-01-01 01:17:00+00:00,pump-01,23.684267649556002,2.770456228492957,53.67890869504611,5.082120406832343,126.19079104029059,64.34316787221549,0
2024-01-01 01:18:00+00:00,pump-01,24.747868183940916,3.0937057227938123,53.763329539673954,5.017510365453802,123.69752763331644,63.40244871603689,0
2024-01-01 01:19:00+00:00,pump-01,25.516496859287884,3.6719372526422056,53.670039660543054,5.007778966130223,119.7363847846286,62.51986022716393,0
2024-01-01 01:20:00+00:00,pump-01,25.40564307601369,2.9532896330912344,54.04796395385243,5.155546091509001,127.34601308235712,65.34209179965895,0
2024-01-01 01:21:00+00:00,pump-01,24.366754800300676,3.48175572540013,53.290808238323365,5.000050686597985,117.87703501651859,61.29379723009833,0
2024-01-01 01:22:00+00:00,pump-01,24.967019622389717,3.375915638030338,53.52551940168952,5.162815104166328,120.65351053507081,65.15031630161322,0
2024-01-01 01:23:00+00:00,pump-01,24.929419282244794,3.5756403750150456,53.919526976845866,4.999394049452402,129.85569231010084,60.015284522365455,0
2024-01-01 01:24:00+00:00,pump-01,25.06187877424731,11.646573596637595,58.89090818522555,5.097581171420694,129.54985032056658,65.39178110984874,1
2024-01-01 01:25:00+00:00,pump-01,24.565961275884774,3.2764876934198974,53.846681144586235,4.580138050746837,85.4027774368177,64.95677735131513,1
2024-01-01 01:26:00+00:00,pump-01,24.388229422682205,2.851952168716415,53.08906621139532,5.055898162453849,130.71480285943863,64.98643129845024,0
2024-01-01 01:27:00+00:00,pump-01,25.214886167252942,3.0398839321555844,55.22325314913734,5.090240708728947,128.40214308875645,62.13422056608181,0
2024-01-01 01:28:00+00:00,pump-01,25.08842807115897,3.5301912656928756,53.828557854230816,4.949802365406639,136.1072253960802,64.5195750914126,0
2024-01-01 01:29:00+00:00,pump-01,25.672955885014,3.2890365972631512,54.234685214890575,5.130992659886633,127.38139765718259,67.7434344559735,0
2024-01-01 01:30:00+00:00,pump-01,25.551284038857762,2.8071559405374775,54.78129677308019,5.1264835832566735,138.51489961677493,65.9812255061342,0
2024-01-01 01:31:00+00:00,pump-01,24.952742541063582,3.3982288131546636,53.34691248755499,4.991618068493577,124.36857448183423,63.819613367836354,0
2024-01-01 01:32:00+00:00,pump-01,25.0880912979773,3.4669042017754186,53.5983332872033,5.118751023958318,124.00467528026238,62.109790009948604,0
2024-01-01 01:33:00+00:00,pump-01,24.375287106267983,3.1395988807457456,52.78310723645652,4.990941183333399,125.73217729606192,65.05128194436949,0
2024-01-01 01:34:00+00:00,pump-01,24.6074530432852,3.351896092012106,54.32143357279907,5.030392011932408,124.50113145240039,65.98064520711846,0
2024-01-01 01:35:00+00:00,pump-01,24.858378574285016,2.90443729153242,54.0894895704267,4.9780640228624815,131.5736351334004,66.33970935299725,0
2024-01-01 01:36:00+00:00,pump-01,25.68628412716427,3.368821983656567,55.455117536582435,5.136209562498832,133.16584582459475,64.92983072172765,0
2024-01-01 01:37:00+00:00,pump-01,25.667093894615615,2.7937851610697155,53.69284084872013,5.026106429974603,128.42882218804425,63.59403405562876,0
2024-01-01 01:38:00+00:00,pump-01,25.578067931643883,3.494782604825449,53.254801529877994,5.083049356209819,121.00512969485605,65.4545350668944,0
2024-01-01 01:39:00+00:00,pump-01,25.028076808940064,3.066782008398587,54.15230421183424,5.165452260721589,128.23772590781678,63.49245512952341,0
